id,make_id,make_desc,model_id,model_desc,variant_id,variant_desc,search_string,motor_flag,fuel_type_id,fuel_type_desc,seating_capacity,vehicle_image,search_count,cc,segment_id,segment_desc
37577,1000048,LAND ROVER,1002327,DISCOVERY SPORT,1009375,S,LAND ROVER DISCOVERY SPORT S (2179 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,2179,1000016,SUV
37579,1000048,LAND ROVER,1002327,DISCOVERY SPORT,1009376,SE 7-SEATER,LAND ROVER DISCOVERY SPORT SE 7-SEATER (2179 cc),Car,2,Diesel,7,Landrover-Discovery.jpg,0,2179,1000016,SUV
37581,1000048,LAND ROVER,1002328,FREELANDER 2,1009379,HSE SD4,LAND ROVER FREELANDER 2 HSE SD4 (936 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,936,1000016,SUV
37583,1000048,LAND ROVER,1002328,FREELANDER 2,1009380,S BE TD4,LAND ROVER FREELANDER 2 S BE TD4 (2179 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,2179,1000016,SUV
37585,1000048,LAND ROVER,1002328,FREELANDER 2,1009381,SE TD4,LAND ROVER FREELANDER 2 SE TD4 (2179 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,2179,1000016,SUV
37587,1000048,LAND ROVER,1002328,FREELANDER 2,1009382,HSE,LAND ROVER FREELANDER 2 HSE (2179 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,2179,1000016,SUV
37589,1000048,LAND ROVER,1002328,FREELANDER 2,1009383,S,LAND ROVER FREELANDER 2 S (2179 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,2179,1000016,SUV
37591,1000048,LAND ROVER,1002328,FREELANDER 2,1009384,SE,LAND ROVER FREELANDER 2 SE (2179 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,2179,1000016,SUV
37593,1000048,LAND ROVER,1002328,FREELANDER 2,1009385,STERLING EDITION,LAND ROVER FREELANDER 2 STERLING EDITION (2179 cc),Car,2,Diesel,5,Landrover-Discovery.jpg,0,2179,1000016,SUV
37595,1000048,LAND ROVER,1002329,RANGE ROVER,1009386,3.0 V6 DIESEL VOGUE,LAND ROVER RANGE ROVER 3.0 V6 DIESEL VOGUE (1993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1993,1000016,SUV
37597,1000048,LAND ROVER,1002329,RANGE ROVER,1009387,3.0 V6 DIESEL VOGUE LWB,LAND ROVER RANGE ROVER 3.0 V6 DIESEL VOGUE LWB (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37599,1000048,LAND ROVER,1002329,RANGE ROVER,1009388,3.0 V6 PETROL VOGUE,LAND ROVER RANGE ROVER 3.0 V6 PETROL VOGUE (2995 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,2995,1000016,SUV
37601,1000048,LAND ROVER,1002329,RANGE ROVER,1009389,4.4 SDV8 AUTOBIOGRAPHY,LAND ROVER RANGE ROVER 4.4 SDV8 AUTOBIOGRAPHY (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37603,1000048,LAND ROVER,1002329,RANGE ROVER,1009390,4.4 SDV8 AUTOBIOGRAPHY LWB,LAND ROVER RANGE ROVER 4.4 SDV8 AUTOBIOGRAPHY LWB (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37605,1000048,LAND ROVER,1002329,RANGE ROVER,1009391,4.4 SDV8 SV AUTOBIOGRAPHY LWB,LAND ROVER RANGE ROVER 4.4 SDV8 SV AUTOBIOGRAPHY LWB (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37607,1000048,LAND ROVER,1002329,RANGE ROVER,1009392,4.4 SDV8 VOGUE SE,LAND ROVER RANGE ROVER 4.4 SDV8 VOGUE SE (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37609,1000048,LAND ROVER,1002329,RANGE ROVER,1009393,4.4 SDV8 VOGUE SE LWB,LAND ROVER RANGE ROVER 4.4 SDV8 VOGUE SE LWB (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37611,1000048,LAND ROVER,1002329,RANGE ROVER,1009394,5.0 V8 AUTOBIOGRAPHY,LAND ROVER RANGE ROVER 5.0 V8 AUTOBIOGRAPHY (4999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,4999,1000016,SUV
37613,1000048,LAND ROVER,1002329,RANGE ROVER,1009395,5.0 V8 AUTOBIOGRAPHY LWB,LAND ROVER RANGE ROVER 5.0 V8 AUTOBIOGRAPHY LWB (4999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,4999,1000016,SUV
37615,1000048,LAND ROVER,1002329,RANGE ROVER,1009396,5.0 V8 SV AUTOBIOGRAPHY LWB,LAND ROVER RANGE ROVER 5.0 V8 SV AUTOBIOGRAPHY LWB (4999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,4999,1000016,SUV
37617,1000048,LAND ROVER,1002329,RANGE ROVER,1009397,5.8 V8 SV AUTOBIOGRAPHY DYNAMIC,LAND ROVER RANGE ROVER 5.8 V8 SV AUTOBIOGRAPHY DYNAMIC (4999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,4999,1000016,SUV
37619,1000048,LAND ROVER,1002329,RANGE ROVER,1009424,5.0 SUPERCHARGED V8 PETROL,LAND ROVER RANGE ROVER 5.0 SUPERCHARGED V8 PETROL (4999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,4999,1000016,SUV
37621,1000048,LAND ROVER,1002329,RANGE ROVER,1009425,3.6 TDV8 VOGUE SE DIESEL,LAND ROVER RANGE ROVER 3.6 TDV8 VOGUE SE DIESEL (3628 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,3628,1000016,SUV
37623,1000048,LAND ROVER,1002329,RANGE ROVER,1011994,3.0 HSE,LAND ROVER RANGE ROVER 3.0 HSE (2999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2999,1000016,SUV
37625,1000048,LAND ROVER,1002329,RANGE ROVER,1012010,VELAR,LAND ROVER RANGE ROVER VELAR (2999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2999,1000016,SUV
37627,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009398,HSE,LAND ROVER RANGE ROVER EVOQUE HSE (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37629,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009399,HSE DYNAMIC,LAND ROVER RANGE ROVER EVOQUE HSE DYNAMIC (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37631,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009400,PURE,LAND ROVER RANGE ROVER EVOQUE PURE (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37633,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009401,SE,LAND ROVER RANGE ROVER EVOQUE SE (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37635,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009402,SE DYNAMIC,LAND ROVER RANGE ROVER EVOQUE SE DYNAMIC (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37637,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009403,SE TRIM,LAND ROVER RANGE ROVER EVOQUE SE TRIM (1999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37639,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009404,DYNAMIC SD4,LAND ROVER RANGE ROVER EVOQUE DYNAMIC SD4 (2179 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2179,1000016,SUV
37641,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009405,DYNAMIC SI4 COUPE,LAND ROVER RANGE ROVER EVOQUE DYNAMIC SI4 COUPE (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37643,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009406,PRESTIGE SD4,LAND ROVER RANGE ROVER EVOQUE PRESTIGE SD4 (2179 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2179,1000016,SUV
37645,1000048,LAND ROVER,1002330,RANGE ROVER EVOQUE,1009407,PURE SD4,LAND ROVER RANGE ROVER EVOQUE PURE SD4 (2179 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2179,1000016,SUV
37647,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009408,SDV6 HSE,LAND ROVER RANGE ROVER SPORT SDV6 HSE (2956 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2956,1000016,SUV
37649,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009409,SDV6 S,LAND ROVER RANGE ROVER SPORT SDV6 S (4461 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4461,1000016,SUV
37651,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009410,SDV6 SE,LAND ROVER RANGE ROVER SPORT SDV6 SE (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37653,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009411,SDV8 AUTOBIOGRAPHY DYNAMIC,LAND ROVER RANGE ROVER SPORT SDV8 AUTOBIOGRAPHY DYNAMIC (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37655,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009412,SDV8 HSE,LAND ROVER RANGE ROVER SPORT SDV8 HSE (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37657,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009413,SDV8 HSE DYNAMIC,LAND ROVER RANGE ROVER SPORT SDV8 HSE DYNAMIC (4367 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4367,1000016,SUV
37659,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009414,V6 HSE,LAND ROVER RANGE ROVER SPORT V6 HSE (2995 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,2995,1000016,SUV
37661,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009415,V6 SE,LAND ROVER RANGE ROVER SPORT V6 SE (2995 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,2995,1000016,SUV
37663,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009416,V8 SC AUTOBIOGRAPHY,LAND ROVER RANGE ROVER SPORT V8 SC AUTOBIOGRAPHY (4999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,4999,1000016,SUV
37665,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009417,V8 SC SVR,LAND ROVER RANGE ROVER SPORT V8 SC SVR (4999 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,4999,1000016,SUV
37667,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009418,3.6 TDV8 DIESEL,LAND ROVER RANGE ROVER SPORT 3.6 TDV8 DIESEL (3628 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,3628,1000016,SUV
37669,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009419,3.0 TDV6,LAND ROVER RANGE ROVER SPORT 3.0 TDV6 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37671,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009420,5.0 SUPERCHARGED V8,LAND ROVER RANGE ROVER SPORT 5.0 SUPERCHARGED V8 (4398 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,4398,1000016,SUV
37673,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009421,3.0 TDV6 HSE DIESEL,LAND ROVER RANGE ROVER SPORT 3.0 TDV6 HSE DIESEL (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37675,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009422,5.0 V8,LAND ROVER RANGE ROVER SPORT 5.0 V8 (5000 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,5000,1000016,SUV
37677,1000048,LAND ROVER,1002331,RANGE ROVER SPORT,1009423,5.0 V8 SUPERCHARGED,LAND ROVER RANGE ROVER SPORT 5.0 V8 SUPERCHARGED (5000 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,5000,1000016,SUV
37679,1000048,LAND ROVER,1002567,DISCOVERY 3,1011845,TDV6 Diesel Automatic,LAND ROVER DISCOVERY 3 TDV6 Diesel Automatic (2720 cc),Car,2,Diesel,7,Landrover-Discovery.jpg,0,2720,1000016,SUV
37681,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011720,2.0 R-Dynamic S Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic S Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37683,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011717,2.0 R-Dynamic S Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic S Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37685,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011715,2.0 S Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 S Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37687,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011712,2.0 R-Dynamic Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37689,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011713,2.0 S Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 S Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37691,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011710,2.0 Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37693,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011708,2.0 Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37695,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011728,2.0 R-Dynamic SE Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic SE Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37697,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011730,2.0 R-Dynamic SE Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic SE Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37699,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011731,2.0 HSE Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 HSE Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37701,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011726,2.0 SE Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 SE Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37703,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011723,2.0 SE Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 SE Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37705,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011737,2.0 R-Dynamic HSE Petrol 250,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic HSE Petrol 250 (1997 cc),Car,1,Petrol,5,Landrover-Rangerover.jpg,0,1997,1000016,SUV
37707,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011738,3.0 Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37709,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011739,3.0 R-Dynamic Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 R-Dynamic Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37711,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011740,3.0 S Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 S Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37713,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011735,2.0 R-Dynamic HSE Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic HSE Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37715,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011733,2.0 HSE Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 HSE Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37717,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011703,2.0 R-Dynamic Diesel 180,LAND ROVER RANGE ROVER VELAR 2.0 R-Dynamic Diesel 180 (1999 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,1999,1000016,SUV
37719,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011755,3.0 SE Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 SE Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37721,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011756,3.0 R-Dynamic SE Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 R-Dynamic SE Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37723,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011757,3.0 HSE Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 HSE Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37725,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011758,3.0 R-Dynamic HSE Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 R-Dynamic HSE Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37727,1000048,LAND ROVER,1002560,RANGE ROVER VELAR,1011743,3.0 R-Dynamic S Diesel 300,LAND ROVER RANGE ROVER VELAR 3.0 R-Dynamic S Diesel 300 (2993 cc),Car,2,Diesel,5,Landrover-Rangerover.jpg,0,2993,1000016,SUV
37729,1000049,LEXUS,1002568,LS,1011847,400,LEXUS LS 400 (3998 cc),Car,2,Diesel,5,Lexus-LS.jpg,0,3998,1000016,SUV
37731,1000049,LEXUS,1002568,LS,1011848,460,LEXUS LS 460 (4600 cc),Car,2,Diesel,5,Lexus-LS.jpg,0,4600,1000016,SUV
37733,1000049,LEXUS,1002568,LS,1011849,600H L HYBRID,LEXUS LS 600H L HYBRID (5900 cc),Car,1,Petrol,5,Lexus-LS.jpg,0,5900,1000016,SUV
37735,1000049,LEXUS,1002568,LS,1011850,LUXURY,LEXUS LS LUXURY (3456 cc),Car,1,Petrol,5,Lexus-LS.jpg,0,3456,1000016,SUV
37737,1000049,LEXUS,1002568,LS,1011851,ULTRA LUXURY,LEXUS LS ULTRA LUXURY (3456 cc),Car,1,Petrol,5,Lexus-LS.jpg,0,3456,1000016,SUV
37739,1000049,LEXUS,1002568,LS,1011852,DISTINCT,LEXUS LS DISTINCT (3456 cc),Car,1,Petrol,5,Lexus-LS.jpg,0,3456,1000016,SUV
37741,1000049,LEXUS,1002563,NX,1011732,300H LUXURY,LEXUS NX 300H LUXURY (2494 cc),Car,1,Petrol,5,Lexus-NX.jpg,0,2494,1000016,SUV
37743,1000049,LEXUS,1002563,NX,1011734,300H F-SPORT,LEXUS NX 300H F-SPORT (2494 cc),Car,1,Petrol,5,Lexus-NX.jpg,0,2494,1000016,SUV
37745,1000049,LEXUS,1002332,ES,1009426,300H,LEXUS ES 300H (2499 cc),Car,1,Petrol,5,Lexus-ES.jpg,0,2499,1000015,Premium
37747,1000049,LEXUS,1002333,LX,1009427,450D,LEXUS LX 450D (4461 cc),Car,2,Diesel,5,Lexus-LX.jpg,0,4461,1000016,SUV
37749,1000049,LEXUS,1002333,LX,1011908,570,LEXUS LX 570 (5663 cc),Car,1,Petrol,5,Lexus-LX.jpg,0,5663,1000016,SUV
37751,1000049,LEXUS,1002333,LX,1011846,470,LEXUS LX 470 (4700 cc),Car,1,Petrol,5,Lexus-LX.jpg,0,4700,1000016,SUV
37753,1000049,LEXUS,1002334,RX,1011904,350,LEXUS RX 350 (3456 cc),Car,2,Diesel,5,Lexus-NX.jpg,0,3456,1000016,SUV
37755,1000049,LEXUS,1002334,RX,1009428,450H F-SPORT,LEXUS RX 450H F-SPORT (3456 cc),Car,1,Petrol,5,Lexus-NX.jpg,0,3456,1000016,SUV
37757,1000049,LEXUS,1002334,RX,1009429,450H LUXURY,LEXUS RX 450H LUXURY (3456 cc),Car,1,Petrol,5,Lexus-NX.jpg,0,3456,1000016,SUV
37759,1000050,LML,1002063,VESPA,1014927,125,LML VESPA 125 (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37761,1000050,LML,1002046,STAR,1015154,EURO GEARLESS,LML STAR EURO GEARLESS (150 cc),Bike,1,Petrol,2,Lml-Star.jpg,0,150,1000008,Scooter
37763,1000050,LML,1002047,SUPREMO,1014836,KICK START,LML SUPREMO KICK START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37765,1000050,LML,1002047,SUPREMO,1014837,ELECTRIC START,LML SUPREMO ELECTRIC START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37767,1000050,LML,1002048,TRENDY,1014831,STD,LML TRENDY STD (59 cc),Bike,1,Petrol,2,default-bike.jpg,0,59,1000008,Scooter
37769,1000050,LML,1002035,ADRENO,1014822,FX DISC,LML ADRENO FX DISC (109 cc),Bike,1,Petrol,2,default-bike.jpg,0,109,1000004,Motor cycle
37771,1000050,LML,1002035,ADRENO,1014823,FX DRUM BRAKE,LML ADRENO FX DRUM BRAKE (109 cc),Bike,1,Petrol,2,default-bike.jpg,0,109,1000004,Motor cycle
37773,1000050,LML,1002035,ADRENO,1015152,FX DISC BRAKE,LML ADRENO FX DISC BRAKE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
37775,1000050,LML,1002036,BEAMER,1015153,STD,LML BEAMER STD (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
37777,1000050,LML,1002036,BEAMER,1014833,STD,LML BEAMER STD (151 cc),Bike,1,Petrol,2,default-bike.jpg,0,151,1000004,Motor cycle
37779,1000050,LML,1002037,CRD,1015016,100 STD,LML CRD 100 STD (100 cc),Bike,1,Petrol,2,Lml-Crd.jpg,0,100,1000008,Scooter
37781,1000050,LML,1002038,ENERGY,1014824,FX,LML ENERGY FX (109 cc),Bike,1,Petrol,2,default-bike.jpg,0,109,1000004,Motor cycle
37783,1000050,LML,1002039,FREEDOM,1014825,DLX,LML FREEDOM DLX (109 cc),Bike,1,Petrol,2,Lml-Freedom.jpg,0,109,1000004,Motor cycle
37785,1000050,LML,1002039,FREEDOM,1014826,SP,LML FREEDOM SP (109 cc),Bike,1,Petrol,2,default-bike.jpg,0,109,1000004,Motor cycle
37787,1000050,LML,1002039,FREEDOM,1014827,STD,LML FREEDOM STD (109 cc),Bike,1,Petrol,2,default-bike.jpg,0,109,1000004,Motor cycle
37789,1000050,LML,1002039,FREEDOM,1014840,PRIMA 110,LML FREEDOM PRIMA 110 (109 cc),Bike,1,Petrol,2,Lml-Freedom.jpg,0,109,1000004,Motor cycle
37791,1000050,LML,1002039,FREEDOM,1014841,PRIMA 125,LML FREEDOM PRIMA 125 (125 cc),Bike,1,Petrol,2,Lml-Freedom.jpg,0,125,1000004,Motor cycle
37793,1000050,LML,1002039,FREEDOM,1014842,TOPPER,LML FREEDOM TOPPER (125 cc),Bike,1,Petrol,2,Lml-Freedom.jpg,0,125,1000004,Motor cycle
37795,1000050,LML,1002039,FREEDOM,1014843,DX,LML FREEDOM DX (109 cc),Bike,1,Petrol,2,Lml-Freedom.jpg,0,109,1000004,Motor cycle
37797,1000050,LML,1002041,GRAPTOR,1014832,STD,LML GRAPTOR STD (151 cc),Bike,1,Petrol,2,Lml-Graptor.jpg,0,151,1000004,Motor cycle
37799,1000050,LML,1002041,GRAPTOR,1015017,STD,LML GRAPTOR STD (150 cc),Bike,1,Petrol,2,Lml-Graptor.jpg,0,150,1000004,Motor cycle
37801,1000050,LML,1002042,NV,1015018,4S ELECTRIC START,LML NV 4S ELECTRIC START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37803,1000050,LML,1002042,NV,1014844,4S DELUXE,LML NV 4S DELUXE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37805,1000050,LML,1002042,NV,1014834,SPL KICK START,LML NV SPL KICK START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37807,1000050,LML,1002042,NV,1014835,SPL ELECTRIC START,LML NV SPL ELECTRIC START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37809,1000050,LML,1002042,NV,1015248,4S LS,LML NV 4S LS (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37811,1000050,LML,1002043,PRITHVI,1014828,STD,LML PRITHVI STD (149 cc),Bike,1,Petrol,2,default-bike.jpg,0,149,1000008,Scooter
37813,1000050,LML,1002044,PULSE,1014829,ELECTRIC START,LML PULSE ELECTRIC START (74 cc),Bike,1,Petrol,2,default-bike.jpg,0,74,1000008,Scooter
37815,1000050,LML,1002044,PULSE,1014830,KICK START,LML PULSE KICK START (74 cc),Bike,1,Petrol,2,default-bike.jpg,0,74,1000008,Scooter
37817,1000050,LML,1002046,STAR,1014838,Xpress KICK START,LML STAR Xpress KICK START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37819,1000050,LML,1002046,STAR,1014839,XPRESS ELECTRIC START,LML STAR XPRESS ELECTRIC START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
37821,1000050,LML,1003720,SENSATION,1015571,STD,LML SENSATION STD (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000008,Scooter
37823,1000050,LML,1003720,SENSATION,1015572,STD,LML SENSATION STD (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000008,Scooter
